Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BHARTIARTL,EQ,27-04-2022,756.3,750,761.55,746.4,752,752.5,753.6,4571399,3445012189,110530,2647953,57.92
BHARTIARTL,EQ,28-04-2022,752.5,751,754.3,744.6,746,747.35,748.48,6101866,4567143508,115258,4294585,70.38
BHARTIARTL,EQ,29-04-2022,747.35,752,761,735.55,739.5,739,748.63,7219115,5404450312,108059,4462879,61.82
BHARTIARTL,EQ,02-05-2022,739,734,742.95,730.35,741.15,741.35,738.1,3938533,2907041430,77380,2603766,66.11
BHARTIARTL,EQ,04-05-2022,741.35,737,739.35,717,723.3,722.4,727.65,6785271,4937275464,172944,4542549,66.95
BHARTIARTL,EQ,05-05-2022,722.4,726,733.1,714.25,722.35,718.95,724.4,4836692,3503723722,103451,2609847,53.96
BHARTIARTL,EQ,06-05-2022,718.95,711.25,723.9,707.75,711,710.25,715.4,5912312,4229659562,163129,3430280,58.02
BHARTIARTL,EQ,09-05-2022,710.25,706.1,720.5,704.45,712,711.5,713.62,4819274,3439126713,70056,2357639,48.92
BHARTIARTL,EQ,10-05-2022,711.5,711,728.5,710.15,719.4,719.65,722.26,6746893,4873013764,99962,3901303,57.82
BHARTIARTL,EQ,11-05-2022,719.65,719.65,735,716.9,722.7,722.85,724.65,6919703,5014359459,122248,3691601,53.35
BHARTIARTL,EQ,12-05-2022,722.85,715.25,722.8,701.25,703.4,705.4,709.05,6754953,4789576823,152352,4461046,66.04
BHARTIARTL,EQ,13-05-2022,705.4,713,713,684.75,685.85,689.9,696.81,11938252,8318729810,192522,7792196,65.27
BHARTIARTL,EQ,16-05-2022,689.9,685.85,698,679.65,692,693.2,690.37,5412233,3736419405,101215,3228254,59.65
BHARTIARTL,EQ,17-05-2022,693.2,695,710,690.85,705.6,707.05,702.51,4847812,3405613794,96058,2626507,54.18
BHARTIARTL,EQ,18-05-2022,707.05,721,727.15,689.2,694.45,696.15,703.54,18992703,13362187998,347555,5417610,28.52
BHARTIARTL,EQ,19-05-2022,696.15,685,693,667.85,678,674.25,681.96,7322668,4993782109,162772,3325702,45.42
BHARTIARTL,EQ,20-05-2022,674.25,688.5,691.5,683,686.45,687.9,686.98,5577407,3831558518,138276,3368561,60.4
BHARTIARTL,EQ,23-05-2022,687.9,681.8,693.9,679.6,686.4,685.85,687.99,3788601,2606528213,85546,1737159,45.85
BHARTIARTL,EQ,24-05-2022,685.85,689.25,689.25,675.85,680.05,678.2,679.99,4053608,2756396323,91794,2273307,56.08
BHARTIARTL,EQ,25-05-2022,678.2,681.25,689.9,679.55,688.15,688.2,684.58,4188088,2867094997,83203,2531964,60.46
BHARTIARTL,EQ,26-05-2022,688.2,690,695.5,675.9,694,693.65,686.11,5780597,3966106444,138732,2725058,47.14
BHARTIARTL,EQ,27-05-2022,693.65,697.05,700,676,685,684.4,687.84,7131633,4905405213,133134,3960723,55.54
BHARTIARTL,EQ,30-05-2022,684.4,687.45,703.75,683,696.1,699.05,696.04,4675033,3254009698,88950,1855831,39.7
BHARTIARTL,EQ,31-05-2022,699.05,697.5,706.6,692.6,704.9,700.2,700.16,44593174,31222384433,145892,27418855,61.49
BHARTIARTL,EQ,01-06-2022,700.2,701.55,706.2,691.25,695.2,694.65,697.2,3749781,2614354829,82070,2145613,57.22
BHARTIARTL,EQ,02-06-2022,694.65,688.9,696.95,683.05,696.45,695.95,691.34,3466993,2396864597,95791,1706805,49.23
BHARTIARTL,EQ,03-06-2022,695.95,697.05,700.8,685.25,686.9,686.5,689.19,6673615,4599395772,97259,4548374,68.15
BHARTIARTL,EQ,06-06-2022,686.5,682.2,689.8,676.5,684,682.95,684.27,6407024,4384162866,82541,4500013,70.24
BHARTIARTL,EQ,07-06-2022,682.95,678.15,687.25,673.3,686.55,685.3,680.42,8349903,5681429423,106285,5479365,65.62
BHARTIARTL,EQ,08-06-2022,685.3,682.5,687.8,660.45,664.9,663.3,674.4,13904149,9376899046,177650,9507508,68.38
BHARTIARTL,EQ,09-06-2022,663.3,660,679.4,655.1,677,676.35,670.14,6774925,4540157595,168782,3387908,50.01
BHARTIARTL,EQ,10-06-2022,676.35,668,676.45,668,672.6,673.35,673.6,3221484,2170002490,72166,1667578,51.76
BHARTIARTL,EQ,13-06-2022,673.35,660.1,673.35,658,671.9,671.3,666.38,5982102,3986323713,130518,3406433,56.94
BHARTIARTL,EQ,14-06-2022,671.3,669.1,689.4,669.1,683.4,682.05,679.53,8878530,6033199558,161507,4763834,53.66
BHARTIARTL,EQ,15-06-2022,682.05,681.95,685,673.5,681,682.1,680.41,6005970,4086541593,79681,3137307,52.24
BHARTIARTL,EQ,16-06-2022,682.1,683.1,683.9,650,653.5,654.2,662.01,9525587,6306016844,193065,5902709,61.97
BHARTIARTL,EQ,17-06-2022,654.2,656,661.75,638,643.95,643.65,646.81,11085830,7170431129,165091,6473791,58.4
BHARTIARTL,EQ,20-06-2022,643.65,644.95,647.45,634.2,643,640.9,638.61,3883001,2479725613,122687,1911932,49.24
BHARTIARTL,EQ,21-06-2022,640.9,642.1,658.15,640.5,652.75,654.3,651.71,3515991,2291395392,87152,1791464,50.95
BHARTIARTL,EQ,22-06-2022,654.3,648.6,650.35,641.45,642.8,642.85,645.62,4348884,2807724018,98080,2573004,59.16
BHARTIARTL,EQ,23-06-2022,642.85,648.15,664.6,647.75,660.8,660.2,658.18,4336533,2854209967,106603,1111967,38.37
BHARTIARTL,EQ,24-06-2022,660.2,662.1,675.7,662.1,670.4,671.2,671.36,5621332,3773945755,111357,3347008,59.54
BHARTIARTL,EQ,27-06-2022,671.2,675,687,671.2,686.3,683.95,679.55,5284297,3590917957,101118,3282272,62.11
BHARTIARTL,EQ,28-06-2022,683.95,683,684.9,676.3,682.55,681.15,681.22,3216376,2191048621,92823,1666869,51.82
BHARTIARTL,EQ,29-06-2022,681.15,677,689.1,675,686,687.8,685.11,5011798,3433644688,91137,3244403,64.74
BHARTIARTL,EQ,30-06-2022,687.8,689.8,691.6,679,684.9,684.95,684.22,6505666,4451313726,156632,3413811,52.47
BHARTIARTL,EQ,01-07-2022,684.95,684.85,685.8,666,673,673.45,673.71,4488771,3024148361,108098,2017633,44.95
BHARTIARTL,EQ,04-07-2022,673.45,670.5,685.5,666.05,682.1,681.9,676.84,4229588,2862736984,100740,2220875,52.51
BHARTIARTL,EQ,05-07-2022,681.9,683.3,689.3,680.05,683.65,684.45,685.18,3494504,2394377842,84562,2255874,64.55
BHARTIARTL,EQ,06-07-2022,684.45,684.5,694.95,684.2,693,693.95,691.08,4697006,3246029240,107259,2718776,57.88
BHARTIARTL,EQ,07-07-2022,693.95,692,696.5,685.45,687.1,686.8,690.23,3485283,2405645318,77723,1843085,52.88
BHARTIARTL,EQ,08-07-2022,686.8,688,696.6,686.65,694,695.15,692.38,2732170,1891701767,77053,1344299,49.2
BHARTIARTL,EQ,11-07-2022,695.15,675,681,658.95,659.55,660.55,663.41,18687521,12397434355,281987,10654510,57.01
BHARTIARTL,EQ,12-07-2022,660.55,663.25,666.9,660,661.55,663,663.6,7416645,4921672744,124318,4308313,58.09
BHARTIARTL,EQ,13-07-2022,663,670,670,641,646.7,643.5,652.01,12030163,7843736813,274249,7349520,61.09
BHARTIARTL,EQ,14-07-2022,643.5,650,652.2,628.75,642.9,641.65,641.29,11379990,7297906605,181878,6085778,53.48
BHARTIARTL,EQ,15-07-2022,641.65,648.95,657.5,643.25,651.55,651.8,652.92,5567877,3635354514,100184,1870083,33.59
BHARTIARTL,EQ,18-07-2022,651.8,657,670,649.15,668.05,663.05,659.12,8982417,5920500002,142338,5838012,64.99
BHARTIARTL,EQ,19-07-2022,663.05,675,677,663.1,671.85,672.9,671.39,7836419,5261274911,165094,3606005,46.02
BHARTIARTL,EQ,20-07-2022,672.9,680,680,668.2,671,670.65,672.24,4458819,2997399921,136376,2518356,56.48
BHARTIARTL,EQ,21-07-2022,670.65,671.5,679.95,671.2,677.2,678.35,677.09,3550107,2403751178,91102,2157754,60.78
BHARTIARTL,EQ,22-07-2022,678.35,679.7,681.9,675.2,678.3,678.85,678.5,2415220,1638724949,64403,1289838,53.4
BHARTIARTL,EQ,25-07-2022,678.85,680,686.55,676.55,677.5,678.4,682.02,2913348,1986958414,71656,1425663,48.94
BHARTIARTL,EQ,26-07-2022,678.4,682.6,685.35,670.25,683,684.1,680.03,5016687,3411478455,117064,2797863,55.77
BHARTIARTL,EQ,27-07-2022,684.1,683.95,683.95,669.7,675,674.9,676.08,6237523,4217047083,142550,3697884,59.28
BHARTIARTL,EQ,28-07-2022,674.9,678.8,679.4,664.2,667,666.85,669.38,7374170,4936146186,176742,4395414,59.61
BHARTIARTL,EQ,29-07-2022,666.85,672.8,680.65,671,677.95,677.95,675.86,7669970,5183792339,126658,5119496,66.75
BHARTIARTL,EQ,01-08-2022,677.95,677.95,697.8,677.05,697,694.45,689.84,8812526,6079249168,156698,5135360,58.27
BHARTIARTL,EQ,02-08-2022,694.45,700,700.3,681.15,686.05,686.8,688.22,6236599,4292121299,134319,3395244,54.44
BHARTIARTL,EQ,03-08-2022,686.8,688,696.85,687,691.3,693.15,691.43,5237250,3621178448,185219,2598416,49.61
BHARTIARTL,EQ,04-08-2022,693.15,698.2,698.5,680.7,693.1,694.3,690.62,6352142,4386901897,146389,3862857,60.81
BHARTIARTL,EQ,05-08-2022,694.3,698,710,696.35,703.5,703.65,704.55,5811092,4094194768,127764,2536073,43.64
BHARTIARTL,EQ,08-08-2022,703.65,707.95,709.85,699,704.95,704.35,704.45,5918607,4169362958,109974,3454229,58.36
BHARTIARTL,EQ,10-08-2022,704.35,713.9,718,706,715.1,715.25,712.14,12201239,8688970162,207238,6526445,53.49
BHARTIARTL,EQ,11-08-2022,715.25,718.8,719.4,705.7,709.1,709.8,711.25,7142902,5080400815,157513,4709764,65.94
BHARTIARTL,EQ,12-08-2022,709.8,709.85,712.5,706.65,710.5,709.7,709.39,4540159,3220761090,95422,3208778,70.68
